election_id,election_name,votetype_id,votetype_description,date,rs,election_type
468,Bundestagswahl 2021 - Gemeinde Oberstadion,1,Zweitstimmen,2021-09-26,84255010091,2
1763,Europawahl 2024 - Gemeinde Oberstadion,0,NA,2024-06-09,84255010091,1
1610,Kreistagswahl 2024 - Gemeinde Oberstadion,0,NA,2024-06-09,84255010091,5
3580,Gemeinderatswahl - Gemeinde Oberstadion,0,NA,2024-06-09,84255010091,6
3582,Ortschaftsratswahl - Hundersingen,0,NA,2024-06-09,84255010091,8
4188,Bürgermeisterwahl - Gemeinde Oberstadion,0,NA,2024-07-14,84255010091,7
1423,Europawahl 2019 - Gemeinde Obermarchtal,0,NA,2019-05-26,84255010090,1
1611,Wahl der Kreisräte - Gemeinde Obermarchtal,0,NA,2019-05-26,84255010090,7
468,Bundestagswahl 2021 - Gemeinde Obermarchtal,0,Erststimmen,2021-09-26,84255010090,2
468,Bundestagswahl 2021 - Gemeinde Obermarchtal,1,Zweitstimmen,2021-09-26,84255010090,2
1763,Europawahl 2024 - Gemeinde Obermarchtal,0,NA,2024-06-09,84255010090,1
1610,Kreistagswahl 2024 - Gemeinde Obermarchtal,0,NA,2024-06-09,84255010090,5
1423,Europawahl 2019 - Stadt Munderkingen,0,NA,2019-05-26,84255010081,1
1611,Wahl der Kreisräte - Stadt Munderkingen,0,NA,2019-05-26,84255010081,5
468,Bundestagswahl 2021 - Stadt Munderkingen,0,Erststimmen,2021-09-26,84255010081,2
468,Bundestagswahl 2021 - Stadt Munderkingen,1,Zweitstimmen,2021-09-26,84255010081,2
1305,Bürgermeisterwahl Munderkingen - Stadt Munderkingen,0,NA,2023-05-21,84255010081,7
1763,Europawahl 2024 - Stadt Munderkingen,0,NA,2024-06-09,84255010081,1
1610,Kreistagswahl 2024 - Stadt Munderkingen,0,NA,2024-06-09,84255010081,5
4827,Gemeinderatswahl 2024 - Stadt Munderkingen,0,NA,2024-06-09,84255010081,6
1423,Europawahl 2019 - Gemeinde Lauterach,0,NA,2019-05-26,84255010073,1
1611,Wahl der Kreisräte - Gemeinde Lauterach,0,NA,2019-05-26,84255010073,5
468,Bundestagswahl 2021 - Gemeinde Lauterach,0,Erststimmen,2021-09-26,84255010073,2
468,Bundestagswahl 2021 - Gemeinde Lauterach,1,Zweitstimmen,2021-09-26,84255010073,2
1763,Europawahl 2024 - Gemeinde Lauterach,0,NA,2024-06-09,84255010073,1
1610,Kreistagswahl 2024 - Gemeinde Lauterach,0,NA,2024-06-09,84255010073,5
1423,Europawahl 2019 - Gemeinde Hausen am Bussen,0,NA,2019-05-26,84255010055,1
1611,Wahl der Kreisräte - Gemeinde Hausen am Bussen,0,NA,2019-05-26,84255010055,5
468,Bundestagswahl 2021 - Gemeinde Hausen am Bussen,0,Erststimmen,2021-09-26,84255010055,2
468,Bundestagswahl 2021 - Gemeinde Hausen am Bussen,1,Zweitstimmen,2021-09-26,84255010055,2
1763,Europawahl 2024 - Gemeinde Hausen am Bussen,0,NA,2024-06-09,84255010055,1
1610,Kreistagswahl 2024 - Gemeinde Hausen am Bussen,0,NA,2024-06-09,84255010055,5
1423,Europawahl 2019 - Gemeinde Grundsheim,0,NA,2019-05-26,84255010052,1
1611,Wahl der Kreisräte - Gemeinde Grundsheim,0,NA,2019-05-26,84255010052,5
468,Bundestagswahl 2021 - Gemeinde Grundsheim,0,Erststimmen,2021-09-26,84255010052,2
468,Bundestagswahl 2021 - Gemeinde Grundsheim,1,Zweitstimmen,2021-09-26,84255010052,2
1763,Europawahl 2024 - Gemeinde Grundsheim,0,NA,2024-06-09,84255010052,1
1610,Kreistagswahl 2024 - Gemeinde Grundsheim,0,NA,2024-06-09,84255010052,5
1423,Europawahl 2019 - Gemeinde Emerkingen,0,NA,2019-05-26,84255010036,1
1611,Wahl der Kreisräte - Gemeinde Emerkingen,0,NA,2019-05-26,84255010036,5
468,Bundestagswahl 2021 - Gemeinde Emerkingen,0,Erststimmen,2021-09-26,84255010036,2
468,Bundestagswahl 2021 - Gemeinde Emerkingen,1,Zweitstimmen,2021-09-26,84255010036,2
1763,Europawahl 2024 - Gemeinde Emerkingen,0,NA,2024-06-09,84255010036,1
1610,Kreistagswahl 2024 - Gemeinde Emerkingen,0,NA,2024-06-09,84255010036,5
1423,Europawahl 2019 - Gemeinde Emeringen,0,NA,2019-05-26,84255010035,1
1611,Wahl der Kreisräte - Gemeinde Emeringen,0,NA,2019-05-26,84255010035,5
468,Bundestagswahl 2021 - Gemeinde Emeringen,0,Erststimmen,2021-09-26,84255010035,2
468,Bundestagswahl 2021 - Gemeinde Emeringen,1,Zweitstimmen,2021-09-26,84255010035,2
1763,Europawahl 2024 - Gemeinde Emeringen,0,NA,2024-06-09,84255010035,1
1610,Kreistagswahl 2024 - Gemeinde Emeringen,0,NA,2024-06-09,84255010035,5
1423,Europawahl 2019 - Gemeinde Lonsee,0,NA,2019-05-26,84255009075,1
1611,Wahl der Kreisräte - Gemeinde Lonsee,0,NA,2019-05-26,84255009075,5
4588,Gemeinderatswahl 2019 - Gemeinde Lonsee,0,NA,2019-05-26,84255009075,6
4717,Ortschaftsratswahl Ettlenschieß - Ettlenschieß,0,NA,2019-05-26,84255009075,8
4725,Ortschaftsratswahl Halzhausen/Sinabronn - Halzhausen/Sinabronn,0,NA,2019-05-26,84255009075,8
4726,Ortschaftsratswahl Luizhausen - Luizhausen,0,NA,2019-05-26,84255009075,8
4727,Ortschaftsratswahl Urspring - Urspring,0,NA,2019-05-26,84255009075,8
4728,Ortschaftsratswahl Radelstetten - Radelstetten,0,NA,2019-05-26,84255009075,8
468,Bundestagswahl 2021 - Gesamtergebnis,0,Erststimmen,2021-09-26,84255009075,2
468,Bundestagswahl 2021 - Gesamtergebnis,1,Zweitstimmen,2021-09-26,84255009075,2
1121,Bürgermeisterwahl - Gemeinde Lonsee,0,NA,2023-03-19,84255009075,7
1763,Europawahl 2024 - Gemeinde Lonsee,0,NA,2024-06-09,84255009075,1
1610,Kreistagswahl 2024 - Gemeinde Lonsee,0,NA,2024-06-09,84255009075,5
5075,Wahl des Gemeinderats - Gemeinde Lonsee,0,NA,2024-06-09,84255009075,6
5078,Wahl des Ortschaftsrats Ettlenschieß - Ettlenschieß,0,NA,2024-06-09,84255009075,8
5079,Wahl des Ortschaftsrats Halzhausen/Sinabronn - Halzhausen/Sinabronn,0,NA,2024-06-09,84255009075,8
5080,Wahl des Ortschaftsrats Luizhausen - Luizhausen,0,NA,2024-06-09,84255009075,8
5081,Wahl des Ortschaftsrats Urspring - Urspring,0,NA,2024-06-09,84255009075,8
5082,Wahl des Ortschaftsrats Radelstetten - Radelstetten,0,NA,2024-06-09,84255009075,8
1423,Europawahl 2019 - Gemeinde Amstetten,0,NA,2019-05-26,84255009008,1
1611,Wahl der Kreisräte - Gemeinde Amstetten,0,NA,2019-05-26,84255009008,5
468,Bundestagswahl 2021 - Gemeinde Amstetten,0,Erststimmen,2021-09-26,84255009008,2
468,Bundestagswahl 2021 - Gemeinde Amstetten,1,Zweitstimmen,2021-09-26,84255009008,2
1763,Europawahl 2024 - Gemeinde Amstetten,0,NA,2024-06-09,84255009008,1
1610,Kreistagswahl 2024 - Gemeinde Amstetten,0,NA,2024-06-09,84255009008,5
7354,Gemeinderatswahl - Gemeinde Amstetten,0,NA,2024-06-09,84255009008,6
7355,Ortschaftsratswahl Bräunisheim - Bräunisheim,0,NA,2024-06-09,84255009008,8
7674,Ortschaftsratswahl Hofstett-Emerbuch - Hofstett-Emerbuch,0,NA,2024-06-09,84255009008,8
7675,Ortschaftsratswahl Reutti - Reutti,0,NA,2024-06-09,84255009008,8
7676,Ortschaftsratswahl Schalkstetten - Schalkstetten,0,NA,2024-06-09,84255009008,8
7677,Ortschaftsratswahl Stubersheim - Stubersheim,0,NA,2024-06-09,84255009008,8
7353,Bürgerentscheid Photovoltaikanlage - Gemeinde Amstetten,0,NA,2024-06-09,84255009008,9
1423,Europawahl 2019 - Gemeinde Weidenstetten,0,NA,2019-05-26,84255008130,1
1611,Wahl der Kreisräte - Gemeinde Weidenstetten,0,NA,2019-05-26,84255008130,5
468,Bundestagswahl 2021 - Gemeinde Weidenstetten,0,Erststimmen,2021-09-26,84255008130,2
468,Bundestagswahl 2021 - Gemeinde Weidenstetten,1,Zweitstimmen,2021-09-26,84255008130,2
1763,Europawahl 2024 - Gemeinde Weidenstetten,0,NA,2024-06-09,84255008130,1
1610,Kreistagswahl 2024 - Gemeinde Weidenstetten,0,NA,2024-06-09,84255008130,5
1423,Europawahl 2019 - Gemeinde Setzingen,0,NA,2019-05-26,84255008112,1
1611,Wahl der Kreisräte - Gemeinde Setzingen,0,NA,2019-05-26,84255008112,5
468,Bundestagswahl 2021 - Gemeinde Setzingen,0,Erststimmen,2021-09-26,84255008112,2
468,Bundestagswahl 2021 - Gemeinde Setzingen,1,Zweitstimmen,2021-09-26,84255008112,2
1763,Europawahl 2024 - Gemeinde Setzingen,0,NA,2024-06-09,84255008112,1
1610,Kreistagswahl 2024 - Gemeinde Setzingen,0,NA,2024-06-09,84255008112,5
1423,Europawahl 2019 - Gemeinde Rammingen,0,NA,2019-05-26,84255008097,1
1611,Wahl der Kreisräte - Gemeinde Rammingen,0,NA,2019-05-26,84255008097,5
468,Bundestagswahl 2021 - Gemeinde Rammingen,0,Erststimmen,2021-09-26,84255008097,2
468,Bundestagswahl 2021 - Gemeinde Rammingen,1,Zweitstimmen,2021-09-26,84255008097,2
1763,Europawahl 2024 - Gemeinde Rammingen,0,NA,2024-06-09,84255008097,1
1610,Kreistagswahl 2024 - Gemeinde Rammingen,0,NA,2024-06-09,84255008097,5
1423,Europawahl 2019 - Gemeinde Öllingen,0,NA,2019-05-26,84255008092,1
1611,Wahl der Kreisräte - Gemeinde Öllingen,0,NA,2019-05-26,84255008092,5
468,Bundestagswahl 2021 - Gemeinde Öllingen,0,Erststimmen,2021-09-26,84255008092,2
468,Bundestagswahl 2021 - Gemeinde Öllingen,1,Zweitstimmen,2021-09-26,84255008092,2
1763,Europawahl 2024 - Gemeinde Öllingen,0,NA,2024-06-09,84255008092,1
1610,Kreistagswahl 2024 - Gemeinde Öllingen,0,NA,2024-06-09,84255008092,5
1423,Europawahl 2019 - Gemeinde Nerenstetten,0,NA,2019-05-26,84255008085,1
1611,Wahl der Kreisräte - Gemeinde Nerenstetten,0,NA,2019-05-26,84255008085,5
468,Bundestagswahl 2021 - Gemeinde Nerenstetten,0,Erststimmen,2021-09-26,84255008085,2
468,Bundestagswahl 2021 - Gemeinde Nerenstetten,1,Zweitstimmen,2021-09-26,84255008085,2
1763,Europawahl 2024 - Gemeinde Nerenstetten,0,NA,2024-06-09,84255008085,1
1610,Kreistagswahl 2024 - Gemeinde Nerenstetten,0,NA,2024-06-09,84255008085,5
1423,Europawahl 2019 - Gemeinde Neenstetten,0,NA,2019-05-26,84255008083,1
1611,Wahl der Kreisräte - Gemeinde Neenstetten,0,NA,2019-05-26,84255008083,5
468,Bundestagswahl 2021 - Gemeinde Neenstetten,0,Erststimmen,2021-09-26,84255008083,2
468,Bundestagswahl 2021 - Gemeinde Neenstetten,1,Zweitstimmen,2021-09-26,84255008083,2
1763,Europawahl 2024 - Gemeinde Neenstetten,0,NA,2024-06-09,84255008083,1
1610,Kreistagswahl 2024 - Gemeinde Neenstetten,0,NA,2024-06-09,84255008083,5
429,Bundestagswahl 2017 - Stadt Langenau,0,Erststimmen,2017-09-24,84255008072,2
429,Bundestagswahl 2017 - Stadt Langenau,1,Zweitstimmen,2017-09-24,84255008072,2
1423,Europawahl 2019 - Stadt Langenau,0,NA,2019-05-26,84255008072,1
1611,Kreistagswahl 2019 - Stadt Langenau,0,NA,2019-05-26,84255008072,5
2301,Gemeinderatswahl - Stadt Langenau,0,NA,2019-05-26,84255008072,6
2639,Ortschaftsratswahl Göttingen - Göttingen,0,NA,2019-05-26,84255008072,8
2303,Ortschaftsratswahl Albeck - Albeck,0,NA,2019-05-26,84255008072,8
2638,Ortschaftsratswahl Hörvelsingen - Hörvelsingen,0,NA,2019-05-26,84255008072,8
467,Bürgerentscheid - Stadt Langenau,0,NA,2021-09-26,84255008072,9
468,Bundestagswahl 2021 - Stadt Langenau,0,Erststimmen,2021-09-26,84255008072,2
468,Bundestagswahl 2021 - Stadt Langenau,1,Zweitstimmen,2021-09-26,84255008072,2
5794,Stichwahl der Bürgermeisterwahl - Stadt Langenau,0,NA,2024-02-04,84255008072,7
1548,Bürgermeisterwahl 2024 - Stadt Langenau,0,NA,2024-02-04,84255008072,7
1763,Europawahl 2024 - Stadt Langenau,0,NA,2024-06-09,84255008072,1
3109,Gemeinderatswahl Stadt Langenau - Stadt Langenau,0,NA,2024-06-09,84255008072,6
3110,Ortschaftsratswahl Albeck - Albeck,0,NA,2024-06-09,84255008072,8
3111,Ortschaftsratswahl Göttingen - Göttingen,0,NA,2024-06-09,84255008072,8
1610,Kreistagswahl 2024 - Stadt Langenau,0,NA,2024-06-09,84255008072,5
3112,Ortschaftsratswahl Hörvelsingen - Hörvelsingen,0,NA,2024-06-09,84255008072,8
1423,Europawahl 2019 - Gemeinde Holzkirch,0,NA,2019-05-26,84255008062,1
1611,Wahl der Kreisräte - Gemeinde Holzkirch,0,NA,2019-05-26,84255008062,5
468,Bundestagswahl 2021 - Gemeinde Holzkirch,0,Erststimmen,2021-09-26,84255008062,2
468,Bundestagswahl 2021 - Gemeinde Holzkirch,1,Zweitstimmen,2021-09-26,84255008062,2
1763,Europawahl 2024 - Gemeinde Holzkirch,0,NA,2024-06-09,84255008062,1
1610,Kreistagswahl 2024 - Gemeinde Holzkirch,0,NA,2024-06-09,84255008062,5
1423,Europawahl 2019 - Gemeinde Breitingen,0,NA,2019-05-26,84255008024,1
1611,Wahl der Kreisräte - Gemeinde Breitingen,0,NA,2019-05-26,84255008024,5
468,Bundestagswahl 2021 - Gemeinde Breitingen,0,Erststimmen,2021-09-26,84255008024,2
468,Bundestagswahl 2021 - Gemeinde Breitingen,1,Zweitstimmen,2021-09-26,84255008024,2
1763,Europawahl 2024 - Gemeinde Breitingen,0,NA,2024-06-09,84255008024,1
1610,Kreistagswahl 2024 - Gemeinde Breitingen,0,NA,2024-06-09,84255008024,5
1423,Europawahl 2019 - Gemeinde Börslingen,0,NA,2019-05-26,84255008022,1
1611,Wahl der Kreisräte - Gemeinde Börslingen,0,NA,2019-05-26,84255008022,5
468,Bundestagswahl 2021 - Gemeinde Börslingen,0,Erststimmen,2021-09-26,84255008022,2
468,Bundestagswahl 2021 - Gemeinde Börslingen,1,Zweitstimmen,2021-09-26,84255008022,2
1763,Europawahl 2024 - Gemeinde Börslingen,0,NA,2024-06-09,84255008022,1
1610,Kreistagswahl 2024 - Gemeinde Börslingen,0,NA,2024-06-09,84255008022,5
1423,Europawahl 2019 - Gemeinde Bernstadt,0,NA,2019-05-26,84255008019,1
1611,Wahl der Kreisräte - Gemeinde Bernstadt,0,NA,2019-05-26,84255008019,5
468,Bundestagswahl 2021 - Gemeinde Bernstadt,0,Erststimmen,2021-09-26,84255008019,2
468,Bundestagswahl 2021 - Gemeinde Bernstadt,1,Zweitstimmen,2021-09-26,84255008019,2
1763,Europawahl 2024 - Gemeinde Bernstadt,0,NA,2024-06-09,84255008019,1
1610,Kreistagswahl 2024 - Gemeinde Bernstadt,0,NA,2024-06-09,84255008019,5
5398,Gemeinderatswahl Bernstadt - Gemeinde Bernstadt,0,NA,2024-06-09,84255008019,6
1423,Europawahl 2019 - Gemeinde Ballendorf,0,NA,2019-05-26,84255008013,1
1611,Wahl der Kreisräte - Gemeinde Ballendorf,0,NA,2019-05-26,84255008013,5
468,Bundestagswahl 2021 - Gemeinde Ballendorf,0,Erststimmen,2021-09-26,84255008013,2
468,Bundestagswahl 2021 - Gemeinde Ballendorf,1,Zweitstimmen,2021-09-26,84255008013,2
1763,Europawahl 2024 - Gemeinde Ballendorf,0,NA,2024-06-09,84255008013,1
1610,Kreistagswahl 2024 - Gemeinde Ballendorf,0,NA,2024-06-09,84255008013,5
1423,Europawahl 2019 - Gemeinde Asselfingen,0,NA,2019-05-26,84255008011,1
1611,Wahl der Kreisräte - Gemeinde Asselfingen,0,NA,2019-05-26,84255008011,5
468,Bundestagswahl 2021 - Gemeinde Asselfingen,0,Erststimmen,2021-09-26,84255008011,2
468,Bundestagswahl 2021 - Gemeinde Asselfingen,1,Zweitstimmen,2021-09-26,84255008011,2
1763,Europawahl 2024 - Gemeinde Asselfingen,0,NA,2024-06-09,84255008011,1
1610,Kreistagswahl 2024 - Gemeinde Asselfingen,0,NA,2024-06-09,84255008011,5
429,Bundestagswahl 2017 - Gemeinde Altheim (Alb),0,Erststimmen,2017-09-24,84255008005,2
429,Bundestagswahl 2017 - Gemeinde Altheim (Alb),1,Zweitstimmen,2017-09-24,84255008005,2
1423,Europawahl 2019 - Gemeinde Altheim (Alb),0,NA,2019-05-26,84255008005,1
1611,Wahl der Kreisräte - Gemeinde Altheim (Alb),0,NA,2019-05-26,84255008005,5
4444,Gemeinderatswahl - Gemeinde Altheim (Alb),0,NA,2019-05-26,84255008005,6
468,Bundestagswahl 2021 - Gemeinde Altheim (Alb),0,Erststimmen,2021-09-26,84255008005,2
468,Bundestagswahl 2021 - Gemeinde Altheim (Alb),1,Zweitstimmen,2021-09-26,84255008005,2
1493,Wahl des Bürgermeisters (m/w/d) - Gemeinde Altheim (Alb),0,NA,2023-09-17,84255008005,7
1763,Europawahl 2024 - Gemeinde Altheim (Alb),0,NA,2024-06-09,84255008005,1
1610,Kreistagswahl 2024 - Gemeinde Altheim (Alb),0,NA,2024-06-09,84255008005,5
4443,Gemeinderatswahl - Gemeinde Altheim (Alb),0,NA,2024-06-09,84255008005,6
429,Bundestagswahl 2017 - Gemeinde Heroldstatt,0,Erststimmen,2017-09-24,84255007139,2
429,Bundestagswahl 2017 - Gemeinde Heroldstatt,1,Zweitstimmen,2017-09-24,84255007139,2
1423,Europawahl 2019 - Gemeinde Heroldstatt,0,NA,2019-05-26,84255007139,1
2248,Gemeinderatswahl - Gemeinde Heroldstatt,0,NA,2019-05-26,84255007139,6
1611,Wahl der Kreisräte - Gemeinde Heroldstatt,0,NA,2019-05-26,84255007139,5
468,Bundestagswahl 2021 - Gemeinde Heroldstatt,0,Erststimmen,2021-09-26,84255007139,2
468,Bundestagswahl 2021 - Gemeinde Heroldstatt,1,Zweitstimmen,2021-09-26,84255007139,2
1763,Europawahl 2024 - Gemeinde Heroldstatt,0,NA,2024-06-09,84255007139,1
1610,Kreistagswahl 2024 - Gemeinde Heroldstatt,0,NA,2024-06-09,84255007139,5
1945,Gemeinderatswahl - Gemeinde Heroldstatt,0,NA,2024-06-09,84255007139,6
1423,Europawahl 2019 - Gemeinde Westerheim,0,NA,2019-05-26,84255007134,1
1611,Wahl der Kreisräte - Gemeinde Westerheim,0,NA,2019-05-26,84255007134,5
468,Bundestagswahl 2021 - Gemeinde Westerheim,0,Erststimmen,2021-09-26,84255007134,2
468,Bundestagswahl 2021 - Gemeinde Westerheim,1,Zweitstimmen,2021-09-26,84255007134,2
1763,Europawahl 2024 - Gemeinde Westerheim,0,NA,2024-06-09,84255007134,1
1610,Kreistagswahl 2024 - Gemeinde Westerheim,0,NA,2024-06-09,84255007134,5
6257,Gemeinderatswahl - Gemeinde Westerheim,0,NA,2024-06-09,84255007134,6
429,Bundestagswahl 2017 - Gemeinde Nellingen,0,Erststimmen,2017-09-24,84255007084,2
429,Bundestagswahl 2017 - Gemeinde Nellingen,1,Zweitstimmen,2017-09-24,84255007084,2
1423,Europawahl 2019 - Gemeinde Nellingen,0,NA,2019-05-26,84255007084,1
1611,Wahl der Kreisräte - Gemeinde Nellingen,0,NA,2019-05-26,84255007084,5
5473,Gemeinderatswahl 26.05.2019 - Gemeinde Nellingen,0,NA,2019-05-26,84255007084,6
5474,Ortschaftsratswahl Oppingen 2019 - Oppingen,0,NA,2019-05-26,84255007084,8
468,Bundestagswahl 2021 - Gemeinde Nellingen,0,Erststimmen,2021-09-26,84255007084,2
468,Bundestagswahl 2021 - Gemeinde Nellingen,1,Zweitstimmen,2021-09-26,84255007084,2
1763,Europawahl 2024 - Gemeinde Nellingen,0,NA,2024-06-09,84255007084,1
1610,Kreistagswahl 2024 - Gemeinde Nellingen,0,NA,2024-06-09,84255007084,5
5869,Gemeinderatswahl 2024 - Gemeinde Nellingen,0,NA,2024-06-09,84255007084,6
5870,Ortschaftsratswahl 2024 - Oppingen,0,NA,2024-06-09,84255007084,8
429,Bundestagswahl 2017 - Gemeinde Merklingen,0,Erststimmen,2017-09-24,84255007079,2
429,Bundestagswahl 2017 - Gemeinde Merklingen,1,Zweitstimmen,2017-09-24,84255007079,2
1423,Europawahl 2019 - Gemeinde Merklingen,0,NA,2019-05-26,84255007079,1
1611,Wahl der Kreisräte - Gemeinde Merklingen,0,NA,2019-05-26,84255007079,5
3637,Gemeinderat - Gemeinde Merklingen,0,NA,2019-05-26,84255007079,6
468,Bundestagswahl 2021 - Gemeinde Merklingen,0,Erststimmen,2021-09-26,84255007079,2
468,Bundestagswahl 2021 - Gemeinde Merklingen,1,Zweitstimmen,2021-09-26,84255007079,2
1763,Europawahl 2024 - Gemeinde Merklingen,0,NA,2024-06-09,84255007079,1
1610,Kreistagswahl 2024 - Gemeinde Merklingen,0,NA,2024-06-09,84255007079,5
3492,Gemeinderat 2024 - Gemeinde Merklingen,0,NA,2024-06-09,84255007079,6
429,Bundestagswahl 2017 - Stadt Laichingen,0,Erststimmen,2017-09-24,84255007071,2
429,Bundestagswahl 2017 - Stadt Laichingen,1,Zweitstimmen,2017-09-24,84255007071,2
1423,Europawahl 2019 - Stadt Laichingen,0,NA,2019-05-26,84255007071,1
1611,Wahl der Kreisräte - Stadt Laichingen,0,NA,2019-05-26,84255007071,5
3329,Gemeinderatswahl Laichingen - Stadt Laichingen,0,NA,2019-05-26,84255007071,6
3332,Ortschaftsratswahl Suppingen - Suppingen,0,NA,2019-05-26,84255007071,8
3331,Ortschaftsratswahl Machtolsheim - Machtolsheim,0,NA,2019-05-26,84255007071,8
3330,Ortschaftsratswahl Feldstetten - Feldstetten,0,NA,2019-05-26,84255007071,8
468,Bundestagswahl 2021 - Stadt Laichingen,0,Erststimmen,2021-09-26,84255007071,2
468,Bundestagswahl 2021 - Stadt Laichingen,1,Zweitstimmen,2021-09-26,84255007071,2
1763,Europawahl 2024 - Stadt Laichingen,0,NA,2024-06-09,84255007071,1
1610,Kreistagswahl 2024 - Stadt Laichingen,0,NA,2024-06-09,84255007071,5
4307,Gemeinderatswahl 2024 - Stadt Laichingen,0,NA,2024-06-09,84255007071,6
5822,Ortschaftsratswahl Suppingen - Suppingen,0,NA,2024-06-09,84255007071,8
5823,Ortschaftsratswahl Machtolsheim - Machtolsheim,0,NA,2024-06-09,84255007071,8
5824,Ortschaftsratswahl Feldstetten - Feldstetten,0,NA,2024-06-09,84255007071,8
1423,Europawahl 2019 - Gemeinde Staig,0,NA,2019-05-26,84255006138,1
1611,Wahl der Kreisräte - Gemeinde Staig,0,NA,2019-05-26,84255006138,5
468,Bundestagswahl 2021 - Gemeinde Staig,0,Erststimmen,2021-09-26,84255006138,2
468,Bundestagswahl 2021 - Gemeinde Staig,1,Zweitstimmen,2021-09-26,84255006138,2
3054,Bürgermeisterwahl Staig - Gemeinde Staig,0,NA,2024-01-28,84255006138,7
1763,Europawahl 2024 - Gemeinde Staig,0,NA,2024-06-09,84255006138,1
1610,Kreistagswahl 2024 - Gemeinde Staig,0,NA,2024-06-09,84255006138,5
5287,Gemeinderatswahl Staig - Gemeinde Staig,0,NA,2024-06-09,84255006138,6
1423,Europawahl 2019 - Gemeinde Illerkirchberg,0,NA,2019-05-26,84255006137,1
3684,Gemeinderat - Gemeinde Illerkirchberg,0,NA,2019-05-26,84255006137,6
1611,Wahl der Kreisräte - Gemeinde Illerkirchberg,0,NA,2019-05-26,84255006137,5
468,Bundestagswahl 2021 - Gemeinde Illerkirchberg,0,Erststimmen,2021-09-26,84255006137,2
468,Bundestagswahl 2021 - Gemeinde Illerkirchberg,1,Zweitstimmen,2021-09-26,84255006137,2
1763,Europawahl 2024 - Gemeinde Illerkirchberg,0,NA,2024-06-09,84255006137,1
1610,Kreistagswahl 2024 - Gemeinde Illerkirchberg,0,NA,2024-06-09,84255006137,5
5100,Gemeinderat - Gemeinde Illerkirchberg,0,NA,2024-06-09,84255006137,6
1423,Europawahl 2019 - Gemeinde Schnürpflingen,0,NA,2019-05-26,84255006110,1
1611,Wahl der Kreisräte - Gemeinde Schnürpflingen,0,NA,2019-05-26,84255006110,5
468,Bundestagswahl 2021 - Gemeinde Schnürpflingen,0,Erststimmen,2021-09-26,84255006110,2
468,Bundestagswahl 2021 - Gemeinde Schnürpflingen,1,Zweitstimmen,2021-09-26,84255006110,2
1763,Europawahl 2024 - Gemeinde Schnürpflingen,0,NA,2024-06-09,84255006110,1
1610,Kreistagswahl 2024 - Gemeinde Schnürpflingen,0,NA,2024-06-09,84255006110,5
1423,Europawahl 2019 - Gemeinde Hüttisheim,0,NA,2019-05-26,84255006064,1
1611,Kreistagswahl 2019 - Gemeinde Hüttisheim,0,NA,2019-05-26,84255006064,5
6553,Gemeinderatswahl 2019 - Gemeinde Hüttisheim,0,NA,2019-05-26,84255006064,6
468,Bundestagswahl 2021 - Gemeinde Hüttisheim,0,Erststimmen,2021-09-26,84255006064,2
468,Bundestagswahl 2021 - Gemeinde Hüttisheim,1,Zweitstimmen,2021-09-26,84255006064,2
1763,Europawahl 2024 - Gemeinde Hüttisheim,0,NA,2024-06-09,84255006064,1
1610,Kreistagswahl 2024 - Gemeinde Hüttisheim,0,NA,2024-06-09,84255006064,5
5298,Gemeinderatswahl 2024 Hüttisheim - Gemeinde Hüttisheim,0,NA,2024-06-09,84255006064,6
1423,Europawahl 2019 - Gemeinde Öpfingen,0,NA,2019-05-26,84255005093,1
1611,Wahl der Kreisräte - Gemeinde Öpfingen,0,NA,2019-05-26,84255005093,5
468,Bundestagswahl 2021 - Gemeinde Öpfingen,0,Erststimmen,2021-09-26,84255005093,2
468,Bundestagswahl 2021 - Gemeinde Öpfingen,1,Zweitstimmen,2021-09-26,84255005093,2
1763,Europawahl 2024 - Gemeinde Öpfingen,0,NA,2024-06-09,84255005093,1
1610,Kreistagswahl 2024 - Gemeinde Öpfingen,0,NA,2024-06-09,84255005093,5
1423,Europawahl 2019 - Gemeinde Oberdischingen,0,NA,2019-05-26,84255005088,1
1611,Wahl der Kreisräte - Gemeinde Oberdischingen,0,NA,2019-05-26,84255005088,7
468,Bundestagswahl 2021 - Gemeinde Oberdischingen,0,Erststimmen,2021-09-26,84255005088,2
468,Bundestagswahl 2021 - Gemeinde Oberdischingen,1,Zweitstimmen,2021-09-26,84255005088,2
667,Bürgermeisterwahl Oberdischingen - Gemeinde Oberdischingen,0,NA,2021-11-07,84255005088,7
4362,Bürgermeisterwahl Oberdischingen - Gemeinde Oberdischingen,0,NA,2024-03-03,84255005088,7
